,Runoff_mmd,pcp_era5,sf_era5,smlt_era5,pev_era5,t2m_era5,asn_era5,snowc_era5,sde_era5,sd_era5,swvl1_era5
1979/5/6,14.50524319,4.972095013,1.701276422,7.732030869,-3.768452423,275.0081167,0.566989672,94.18489838,0.532381475,0.194548762,0.343988985
1979/5/7,13.03733576,7.647253513,3.748115778,4.942142963,-4.16699517,274.6231031,0.628855007,94.18489838,0.529492259,0.19059596,0.339655787
1979/5/8,12.30338204,0.283878773,0.182437122,10.34435844,-6.5054543,275.7708679,0.638353648,94.18489838,0.521314025,0.186285811,0.334090918
1979/5/9,11.3183389,12.75826931,0.537996948,7.079488754,-2.04100539,275.0518356,0.616760293,94.18489838,0.492745399,0.176713416,0.345056564
1979/5/10,11.27970975,4.577870846,2.863181353,2.459768534,-6.918111161,274.0286785,0.626536756,94.18489838,0.479732543,0.171440957,0.334866643
1979/5/11,11.26039518,1.753132939,1.287246585,3.497498751,-4.58451551,274.4814217,0.666248404,94.18489838,0.488720745,0.172423285,0.310898274
1979/5/12,10.70027261,3.906666279,0.473614216,9.686695099,-3.990379617,275.4445158,0.647140673,94.18489838,0.474850148,0.168200281,0.323918104
1979/5/13,10.10152089,12.79419422,0.037447359,10.96738338,-1.580643639,276.1202048,0.622539686,94.18489838,0.438767791,0.15581195,0.361275524
1979/5/14,10.00494803,0.889274299,0.008147243,11.13450718,-7.720393798,275.9500453,0.601620927,94.18489838,0.412567884,0.147377378,0.340937197
1979/5/15,9.580027462,0.206253693,-3.73E-06,15.64874363,-2.874561694,277.0747015,0.584217606,94.18489838,0.374037683,0.134392766,0.347552627
1979/5/16,9.000590317,0.625415921,-3.73E-06,21.85842705,-3.032419155,278.4683638,0.570515602,94.18489838,0.325595528,0.11715038,0.35460189
1979/5/17,8.614298887,0.374306381,0.008791116,11.37659454,-13.57148605,277.4608205,0.559919378,93.98857117,0.269368529,0.097264865,0.348730266
1979/5/18,8.034861742,0.341419965,-3.73E-06,14.48083496,-10.54846172,279.0527416,0.551464953,93.4022522,0.239946842,0.087302681,0.336913079
1979/5/19,7.455424597,0.001035631,-3.73E-06,37.22325134,-23.11023657,285.9130174,0.544751129,88.61502075,0.172950432,0.062802212,0.366898298
1979/5/20,6.914616595,0.011084854,-3.73E-06,22.79018784,-18.91519194,287.8248091,0.539469878,57.8219223,0.082099468,0.029764656,0.350244343
1979/5/21,6.470381451,1.545197606,-3.73E-06,9.632516861,-16.60377569,288.8678837,0.535315399,20.74596024,0.027351599,0.009899995,0.325094253
1979/5/22,6.122719164,5.3370471,0.019250691,2.88875103,-3.845937505,283.6903181,0.532075193,7.020943165,0.007978495,0.002871024,0.305389643
1979/5/23,6.219292022,1.23508358,0.293764979,0.253563076,-23.07686848,276.7238604,0.53539147,4.997287273,0.005652292,0.001863087,0.279486954
1979/5/24,5.67848402,0.043649863,0.037791874,0.06924852,-19.12273766,275.9394691,0.535809347,4.918338776,0.005489764,0.001706566,0.26042676
1979/5/25,5.099046875,0.085834026,0.077648841,0.250484467,-16.60607049,276.2229789,0.534886223,4.861700535,0.005409967,0.00161805,0.248249143
1979/5/26,4.616182587,0.001035631,0.000119768,0.48350364,-18.77652802,278.2854597,0.531655925,3.830088377,0.004237183,0.001262354,0.240951732
1979/5/27,4.229891158,2.285217762,-3.73E-06,0.391910225,-18.63609098,281.5150829,0.528512551,2.246301651,0.002477831,0.000761848,0.234887511
1979/5/28,3.882228871,1.864137292,-3.73E-06,0.253701836,-2.727601513,279.0098532,0.526547499,1.073931217,0.001065335,0.000363109,0.255571395
1979/5/29,3.61182487,0.02420898,-3.73E-06,0.148946315,-14.38672942,283.5065494,0.525150513,0.537942052,0.000512985,0.000175613,0.244285703
1979/5/30,3.36073544,0.001035631,-3.73E-06,0.067332096,-21.72859171,286.2919467,0.52404766,0.212558091,0.000203619,6.74E-05,0.230431184
1979/5/31,3.109646011,0.000648201,0,0.025847251,-26.54340565,289.3240068,0.524763096,0.07008516,5.53E-05,2.36E-05,0.216306552
1979/6/1,2.877871153,0.068436079,0,0.008587084,-25.43234799,290.703526,0.545340655,0.020184727,9.34E-06,5.30E-06,0.203396589
1979/6/2,2.607467152,0.06470263,0,0.00255291,-22.22686861,291.2968244,0.638001597,0.005812916,4.17E-06,1.53E-06,0.193967283
1979/6/3,2.375692294,8.581050873,0,0.000853242,-12.78921703,288.0903225,0.762118442,0.001683197,7.91E-07,5.51E-07,0.214608893
1979/6/4,2.221175722,8.933175087,0,0.000263749,-12.01985724,285.0866287,0.832289475,0.000609816,0,9.12E-09,0.272947907
1979/6/5,2.201861151,1.009183526,0,0.000113063,-26.94047752,287.9915494,0.852719063,0.000232894,0,0,0.253596544
1979/6/6,2.201861151,7.165753841,0.315225452,0.004568771,-5.453710247,284.1865934,0.87161693,0.00900304,3.27E-05,6.48E-06,0.245285839
1979/6/7,2.433636008,9.891594887,0.841497064,0.766464889,-18.5152225,281.2561851,0.838466029,4.031589985,0.004374715,0.000708492,0.295676351
1979/6/8,2.761983724,4.73477459,0,0.350899249,-15.23111607,286.7537487,0.770914455,1.4476372,0.001570117,0.000237206,0.26803121
1979/6/9,2.800612867,11.04917908,0,0.047152855,-20.04717149,286.479672,0.717376071,0.111453101,2.18E-06,3.77E-08,0.299783587
1979/6/10,2.626781723,1.139856577,0,0.003105565,-22.18265473,283.7784667,0.677463544,0.019053003,0,0,0.261659056
1979/6/11,2.530208866,16.98539543,0,0.001133636,-2.787936845,284.0519297,0.648443294,0.003142659,0,0,0.299315393
1979/6/12,2.704040009,8.943954468,0,3.11E-06,-2.929497556,280.7898518,0.668278424,0.000212618,0,0,0.301046371
1979/6/13,3.167589725,15.28532982,0.061016761,0.000722291,-7.041090744,284.8429541,0.794329395,0.0056554,7.68E-06,1.86E-06,0.318125039
1979/6/14,3.457308298,2.583157778,0.541828513,0.356399,-18.35782353,280.013976,0.830984035,2.354139566,0.002621118,0.00041422,0.292045802
1979/6/15,3.592510298,2.432798862,0,0.211663395,-10.93477492,283.5849464,0.764788908,0.781247258,0.000769342,0.000117344,0.273579597
1979/6/16,3.74702687,11.59546757,0,0.031303089,-2.54931598,281.6413454,0.71255784,0.149869502,2.09E-05,1.75E-06,0.285403013
1979/6/17,3.940172585,0.424135447,0,0.006248608,-16.87287969,282.0901287,0.67147121,0.028905369,2.43E-07,0,0.282847166
1979/6/18,4.017430871,1.434613228,0,0.001492597,-14.28819199,282.7465066,0.639571438,0.009221141,0,0,0.260749757
1979/6/19,3.882228871,0.377958387,0,0.000594499,-20.88916219,283.03674,0.615692407,0.002637188,0,0,0.255939901
1979/6/20,3.592510298,0.00897057,0,0.000105062,-28.91332832,289.3068935,0.654603117,0.000388418,0,0,0.235952646
1979/6/21,3.322106297,0.000648201,0,8.17E-06,-35.08764721,292.9251244,0.831353883,9.20E-06,0,0,0.218225285
1979/6/22,3.013073153,0.000648201,0,1.86E-06,-37.49357004,293.3607924,0.878743409,2.74E-07,0,0,0.201112196
1979/6/23,2.665410866,8.711084366,0,1.86E-06,-6.312573225,288.1389165,0.879194897,0,0,0,0.226203561
1979/6/24,2.375692294,11.86719894,4.41781044,0.123777807,-2.494136232,278.3214197,0.87788598,1.254918218,0.001753638,0.000350918,0.263623238
1979/6/25,2.298434008,5.100791931,3.997592926,3.103430986,-15.12616755,277.5098154,0.833889467,38.17272186,0.040739045,0.006742862,0.27466926
1979/6/26,2.221175722,1.3513726,0,3.964381218,-18.8862099,284.2627858,0.769792283,21.51238823,0.022324605,0.00360647,0.273781151
1979/6/27,2.124602865,0.925941288,0,0.982115507,-20.88942148,288.0903906,0.717149335,3.293669462,0.003403108,0.000536836,0.267628223
1979/6/28,1.989400864,3.558532715,0,0.120750695,-21.44669843,286.7795662,0.675083105,0.294350296,0.000210827,3.27E-05,0.263458967
1979/6/29,1.892828007,11.33543873,0,0.008129813,-13.72160256,287.2790595,0.642016816,0.02931999,7.91E-07,1.82E-08,0.265316814
1979/6/30,1.881239293,14.86355495,0,0.000833033,-8.465663042,287.7505833,0.627765956,0.002894448,0,0,0.315610141
1979/7/1,1.888965151,0.000119668,0,2.30E-05,-20.88789897,288.0941952,0.688787514,0.000160195,0,0,0.277273655
1979/7/2,1.888965151,13.24092388,0,1.42E-06,-3.192185814,286.3607434,0.829648009,8.85E-06,0,0,0.285392076
1979/7/3,1.892828007,20.53620338,0,0,-1.141982208,285.629549,0.876673013,6.38E-07,0,0,0.320064813
1979/7/4,2.182546579,30.47062111,0.001371262,0,-2.003984266,281.4014808,0.878881252,0,0,0,0.342938602
1979/7/5,3.051702296,2.231947422,0.496457011,0.240502089,-10.0978167,277.7186995,0.853254898,1.868298054,0.002067021,0.000328071,0.298940301
1979/7/6,4.056060014,0.095095433,0,0.18103008,-25.37613029,281.6331674,0.796452949,1.073193789,0.001138364,0.000172572,0.273942053
1979/7/7,4.635497159,0.231183425,0,0.06477955,-14.57448523,286.4870663,0.751228171,0.217396006,0.000155317,2.27E-05,0.259427756
1979/7/8,4.732070016,0.975670218,0,0.005789506,-15.0085926,289.966436,0.716090066,0.017166231,0,0,0.251113385
1979/7/9,4.326464015,4.027242661,0,0.000362694,-12.89389584,290.6627798,0.723309029,0.000796339,0,0,0.252164871
1979/7/10,3.901543442,5.456933022,0,0,-11.19627573,290.9181627,0.846841081,0,0,0,0.265005469
1979/7/11,3.437993726,7.264284611,0,0,-10.46732632,289.5437234,0.879869454,0,0,0,0.284153849
1979/7/12,3.650454013,13.21580124,0,0,-9.520262691,291.4671606,0.879855124,0,0,0,0.287747473
1979/7/13,4.075374586,5.262676239,0,0,-3.282084223,283.4417087,0.87994897,0,0,0,0.306961387
1979/7/14,4.191262015,0.927174985,0,0,-18.10048775,282.7408437,0.879913032,0,0,0,0.279558718
1979/7/15,4.229891158,0.000104308,0,0,-21.77044685,288.3524005,0.87987136,0,0,0,0.259397537
1979/7/16,4.094689157,6.358478069,0,0,-16.15484717,288.4349613,0.879804788,0,0,0,0.258514494
1979/7/17,3.727712299,0.377516091,0,0,-19.75476101,285.152353,0.879990246,0,0,0,0.26824528
1979/7/18,3.264162583,0.002766569,0,0,-20.9769582,287.0617189,0.87998072,0,0,0,0.245829523
1979/7/19,2.83924201,0.012173625,0,0,-18.40868299,289.69583,0.879932503,0,0,0,0.232527822
1979/7/20,2.530208866,1.263764143,0,0,-18.77650642,288.4901249,0.879871059,0,0,0,0.227572307
1979/7/21,2.240490294,0.000437708,0,0,-20.70561925,286.6249346,0.879969523,0,0,0,0.220557988
1979/7/22,1.989400864,2.682919502,0,0,-26.31878588,291.5587074,0.87984245,0,0,0,0.210228443
1979/7/23,1.817501148,6.685797215,0,0,-16.50797241,285.1878077,0.879946979,0,0,0,0.256610453
1979/7/24,1.641738577,0.043203834,0,0,-20.18493617,286.3950931,0.879954735,0,0,0,0.238428012
1979/7/25,1.521988293,1.066865921,0,0,-13.33201733,289.6798386,0.879784709,0,0,0,0.224936306
1979/7/26,1.41575815,50.64044952,0,0,-3.143138617,290.1697611,0.879909808,0,0,0,0.293934852
1979/7/27,1.527782576,24.83223724,0,0,-12.8209288,285.9763066,0.879915582,0,0,0,0.327693462
1979/7/28,1.856130291,0.164860889,0,0,-13.96116364,288.815258,0.879937392,0,0,0,0.28004849
1979/7/29,2.124602865,0.880954206,0,0,-8.12973058,289.0813673,0.87989796,0,0,0,0.264431417
1979/7/30,2.240490294,2.759776831,0,0,-12.48261152,289.9905473,0.8798907,0,0,0,0.258114129
1979/7/31,2.279119436,2.798359871,-3.73E-06,0,-12.59829636,290.3756173,0.879846983,0,0,0,0.261982828
1979/8/1,2.298434008,13.61575508,-3.73E-06,0,-21.46386351,290.0520091,0.879827514,0,0,0,0.29557988
1979/8/2,2.337063151,0.003597759,-3.73E-06,0,-21.5234547,290.2218362,0.879955371,0,0,0,0.267206013
1979/8/3,2.317748579,6.085447311,-3.73E-06,0,-14.98367654,289.9175447,0.879787948,0,0,0,0.268554121
1979/8/4,2.240490294,6.22360754,-3.73E-06,0,-8.805919188,289.7488548,0.879922302,0,0,0,0.278975159
1979/8/5,2.201861151,0.034782231,-3.73E-06,0,-19.16518785,287.0831262,0.879929292,0,0,0,0.27152589
1979/8/6,2.201861151,16.62545776,-3.73E-06,0,-5.805746557,283.6932917,0.879894895,0,0,0,0.297427624
1979/8/7,2.221175722,0.194990262,-3.73E-06,0,-15.0096374,285.0418032,0.879934498,0,0,0,0.285117745
1979/8/8,2.143917436,7.880543232,-3.73E-06,0,-9.566319491,285.4775604,0.879874678,0,0,0,0.273554415
1979/8/9,2.06665915,8.587623596,-3.73E-06,0,-11.38835989,282.2541262,0.879897486,0,0,0,0.304264903
1979/8/10,2.008715436,7.613563538,0.00929502,0.007642362,-10.89254348,280.6738978,0.874951321,0.033498801,1.16E-05,3.96E-07,0.305152714
1979/8/11,2.008715436,0.369917095,-3.73E-06,0.001319328,-9.797496049,282.1844585,0.860766915,0.010788355,0,0,0.280726582
1979/8/12,2.008715436,0.119543351,-3.73E-06,0.000560432,-18.5278535,284.2508302,0.849539763,0.00353175,0,0,0.265206933
1979/8/13,1.898622437,1.07E-06,-3.73E-06,0.000179971,-18.33806039,287.3103703,0.840435477,0.000801335,0,0,0.25126797
1979/8/14,1.917937008,25.22017288,-3.73E-06,0,-5.135229121,283.9086476,0.837096512,3.79E-05,0,0,0.301503152
1979/8/15,2.105288293,0.753341556,-3.73E-06,0,-8.902014034,282.7024041,0.862576496,0,0,0,0.29398042
1979/8/16,2.259804865,1.253478646,-3.73E-06,0,-10.7052715,281.5728134,0.877847014,0,0,0,0.276207179
1979/8/17,2.279119436,2.511643887,-3.73E-06,0,-10.85147551,282.9322605,0.879902553,0,0,0,0.268520415
1979/8/18,2.240490294,0.284251332,-3.73E-06,0,-12.67643086,284.6871437,0.879913276,0,0,0,0.265694797
1979/8/19,2.143917436,2.824229956,-3.73E-06,0,-13.12821493,286.3637573,0.879824595,0,0,0,0.255558282
1979/8/20,1.989400864,1.195243478,-3.73E-06,0,-7.487638485,284.8684022,0.879867553,0,0,0,0.259044021
1979/8/21,1.867719005,3.876044512,-3.73E-06,0,-6.983744622,285.1267154,0.879901677,0,0,0,0.268546492
1979/8/22,1.744105865,0.530677974,-3.73E-06,0,-9.137356671,285.4419048,0.879881591,0,0,0,0.258397698
1979/8/23,1.659121721,1.945421576,-3.73E-06,0,-14.2534949,286.4866702,0.879785078,0,0,0,0.250833392
1979/8/24,1.591520721,0.005223474,-3.73E-06,0,-14.22013114,283.8392883,0.879999344,0,0,0,0.247805193
1979/8/25,1.489153433,0.438786894,-3.73E-06,0,-10.2573486,286.5583415,0.879938319,0,0,0,0.236525998
1979/8/26,1.446661435,4.800111294,-3.73E-06,0,-11.59929967,285.98097,0.879890917,0,0,0,0.261056304
1979/8/27,1.425415435,0.005299429,-3.73E-06,0,-18.41502212,284.3885896,0.879943795,0,0,0,0.246869922
1979/8/28,1.367471721,0.026615418,-3.73E-06,0,-17.11173693,286.1137802,0.879922258,0,0,0,0.23296982
1979/8/29,1.309528006,0.006570245,-3.73E-06,0,-17.56688783,285.7550747,0.879893104,0,0,0,0.223795429
1979/8/30,1.249652717,8.10152626,-3.73E-06,0,-5.105245495,287.0418267,0.879750491,0,0,0,0.252417147
1979/8/31,1.220680933,15.07791042,0.096479416,0.019616148,-3.501615268,282.6424749,0.878791785,0.111143373,0.000130659,2.49E-05,0.295069933
1979/9/1,1.218749432,5.919962406,0.001644574,0.053839911,-15.4187742,279.147354,0.852440341,0.285230875,0.000302354,5.10E-05,0.295874119
1979/9/2,1.218749432,0.278749734,1.86E-06,0.01877003,-10.98612245,283.1509656,0.815587858,0.078885481,6.36E-05,1.17E-05,0.273054898
1979/9/3,1.334636861,10.88646412,1.86E-06,0.005878426,-5.254587316,285.2654968,0.790064872,0.013414018,0,0,0.283076048
1979/9/4,1.506536577,0.026292849,1.86E-06,0.000271943,-14.46655877,280.9810721,0.791027931,0.001549559,0,0,0.283107758
1979/9/5,1.579932007,0.000403632,1.86E-06,6.65E-05,-14.6652046,282.3776813,0.810834723,0.000742832,0,0,0.263366669
1979/9/6,1.61276672,2.831321716,1.86E-06,6.53E-05,-9.39182222,284.5912726,0.834537471,0.000100287,0,0,0.262168974
1979/9/7,1.686162151,5.198347092,1.86E-06,0,-9.258332059,280.4327871,0.849582827,0,0,0,0.277314663
1979/9/8,1.738311435,0.551998079,1.86E-06,0,-15.5918686,280.017504,0.860466795,0,0,0,0.261130273
1979/9/9,1.726722721,0.057093713,1.86E-06,0,-10.40093338,279.6366956,0.871199413,0,0,0,0.251898468
1979/9/10,1.616629575,0.553451538,1.86E-06,0,-11.17832585,282.0032005,0.874921316,0,0,0,0.245209798
1979/9/11,1.491084861,20.50704193,1.86E-06,0,-2.308939633,280.6092067,0.879719779,0,0,0,0.270841748
1979/9/12,1.535508434,9.1494627,1.86E-06,0,-6.97897273,280.3552516,0.879888628,0,0,0,0.317828625
1979/9/13,1.651395863,0.018413454,1.86E-06,0,-11.79957679,280.607434,0.87995021,0,0,0,0.279854
1979/9/14,1.776940578,8.926505089,1.86E-06,0,-4.498483989,282.9053209,0.879798593,0,0,0,0.285223246
1979/9/15,2.105288293,21.581707,1.86E-06,0,-2.234827694,281.785492,0.879907546,0,0,0,0.334688097
1979/9/16,2.665410866,0.585068524,0.01917954,0.000272964,-18.47355774,278.8620088,0.876389851,0.034245651,2.76E-05,5.02E-06,0.293393284
1979/9/17,3.128960582,0.534712613,0.015245452,0.011793187,-11.87290076,277.7242435,0.847619938,0.146496251,0.000128056,2.19E-05,0.275044054
1979/9/18,3.283477154,1.580884337,1.86E-06,0.018744513,-10.29694768,282.4825882,0.810141922,0.079999045,5.99E-05,9.16E-06,0.271678001
1979/9/19,3.264162583,24.24054909,8.809780121,0.189190626,-2.55554706,279.0099605,0.816409163,6.78691864,0.008168218,0.001467367,0.300039232
1979/9/20,3.128960582,4.486170769,3.049836874,1.373263717,-11.07291345,274.543271,0.82147482,62.09776688,0.066272147,0.010637293,0.296218842
1979/9/21,3.013073153,0.029687105,0.018335791,2.221694469,-13.59083313,276.6365614,0.761748616,54.35136032,0.057355769,0.009200103,0.287038445
1979/9/22,2.935814867,7.685594559,0.013007822,4.873632908,-9.937934653,279.3591716,0.71037668,28.5442791,0.029727442,0.004711529,0.31452319
1979/9/23,2.955129439,0.774905741,0.090651184,0.556356907,-13.01706369,276.6417795,0.670800421,13.90550423,0.014709467,0.00237366,0.291541666
1979/9/24,2.877871153,1.114062548,0.33878985,0.119680882,-17.23310401,276.3886624,0.643896594,12.49664021,0.013281833,0.002174381,0.277548611
1979/9/25,2.781298295,0.000300408,1.86E-06,1.180742741,-10.63245147,278.4110485,0.626375039,10.59354115,0.011149378,0.001806055,0.268878102
1979/9/26,2.665410866,7.259015083,1.86E-06,0.73741281,-4.067402765,280.7042353,0.605256094,3.387857914,0.003634593,0.000562231,0.281815022
1979/9/27,2.530208866,1.130724788,0.707757533,0.072813272,-12.00739512,275.5672488,0.597249288,3.14592433,0.003479576,0.000600817,0.283357918
1979/9/28,2.337063151,0.722305536,0.297404319,0.553785026,-6.57461608,277.7763046,0.595459233,5.105163574,0.005431801,0.000906801,0.268168718
1979/9/29,2.163232008,0.297091693,0.082350478,0.063054599,-8.976235807,275.7686116,0.582232139,3.444924593,0.003810256,0.00060479,0.262396902
1979/9/30,2.008715436,0.005530112,0.00097058,0.111074992,-7.940897438,276.0030112,0.571101235,3.246164799,0.003609911,0.000571996,0.254159391
1979/10/1,1.867719005,3.02554965,0.529318154,0.435635805,-1.943415303,276.8228416,0.569457249,3.88388133,0.004242762,0.000682635,0.259954721
1979/10/2,1.744105865,0.680287838,0,0.285343558,-6.536490187,278.097318,0.564586748,2.703181982,0.002886456,0.00045392,0.261052251
1979/10/3,1.645601432,0.038820695,0.005501383,0.012382467,-11.34843235,274.5099594,0.555213726,1.810046911,0.00195517,0.000309338,0.251456708
1979/10/4,1.543234292,0.3302145,0.009363253,0.061130594,-7.195995623,275.446068,0.54756328,1.687516928,0.001866843,0.00029177,0.244047537
1979/10/5,1.446661435,0.523223519,0.000860384,0.124323368,-10.52545168,278.9594449,0.541708526,1.014701605,0.001060861,0.00016093,0.243619353
1979/10/6,1.386786292,5.068558693,0,0.067009099,-1.46681912,278.0600316,0.535904563,0.594067037,0.000575902,8.83E-05,0.246647209
1979/10/7,1.352020005,0.422015458,0,0.038969733,-12.34339613,280.8080654,0.532258966,0.186828867,8.78E-05,1.20E-05,0.264408112
1979/10/8,1.419621005,21.03269577,13.39446259,0.327382565,-1.446434372,276.537328,0.570848909,6.076824188,0.007702862,0.001630887,0.268197536
1979/10/9,1.693887861,9.442586899,9.426482201,0.046268634,-7.864261174,272.6251772,0.814635472,90.29859924,0.113433443,0.02018078,0.274229765
1979/10/10,1.819432576,0.255504608,0.249679551,9.31E-07,-7.815290323,270.5897414,0.795780278,94.18483734,0.123165883,0.02172864,0.260375023
1979/10/11,1.867719005,0.64286083,0.639550269,0.029621739,-3.175536956,269.3807122,0.785815471,94.18413544,0.121647887,0.02154822,0.254844934
1979/10/12,1.850336008,0.008137302,0.007643348,0.185559332,-5.656778081,270.3785191,0.769677732,94.18479919,0.121242248,0.021525965,0.251912266
